order_id,order_date,branch,product_id,quantity,unit_price_egp,discount_pct,payment_method,customer_id
ORD-003370,18/07/2024,Smouha,LP02,1,42419.0,0.0,Cash,C1870
ORD-003369,18/07/2024,Nasr City,SP03,1,59350.0,0.0,Installments,C1808
ORD-003371,18/07/2024,Heliopolis,SP06,1,9727.0,0.0,mobile wallet,C0003
ORD-003368,18/07/2024,Maadi,AC01,1,32842.0,0.0,Visa/Mastercard,C0648
ORD-003391,19/07/2024,Mansoura,AX12,4,920.0,0.0,Cash,C0374
ORD-003390,19/07/2024,NASR CITY,AC03,1,25596.0,0.0,Credit Card,C1759
ORD-003389,19/07/2024,Mansoura,TV04,1,40124.0,0.0,Valu/Installments,C0960
ORD-003388,19/07/2024,Mansoura,AX12,1,882.0,0.0,VF Cash,
ORD-003387,19/07/2024,Dokki,SP05,1,19088.0,0.0,VF Cash,
ORD-003386,19/07/2024,Nasr City,AX05,3,2382.0,0.0,cash,C1252
ORD-003385,19/07/2024,Dokki,TB02,1,13748.0,0.0,cash,C1624
ORD-003383,19/07/2024,Miami,AU02,1,8787.0,0.05,Installments,C0678
ORD-003382,19/07/2024,Maadi,AX12,4,906.0,0.0,Cash,C1524
ORD-003381,19/07/2024,Maadi,AX08,1,1359.0,0.0,installments,C0338
ORD-003380,19/07/2024,Smouha,KA06,1,12450.0,0.0,cash,C1026
ORD-003379,19/07/2024,6th of October,AC01,1,34334.0,0.0,credit card,C1477
ORD-003378,19/07/2024,Mansoura,AX08,3,1351.0,0.0,cash,C0383
ORD-003377,19/07/2024,Miami,KA01,2,4256.0,0.0,Cash,C1123
ORD-003376,19/07/2024,Nasr City,AX06,1,1147.0,0.0,Cash,C0652
ORD-003375,19/07/2024,Maadi,AX01,5,951.0,0.0,credit card,C1237
ORD-003374,19/07/2024,Mansoura,AU01,1,6407.0,0.0,Installments,C0541
ORD-003384,19/07/2024,Mansoura,LP02,1,41081.0,0.0,Cash,C0213
ORD-003373,19/07/2024,Miami,AU02,2,8758.0,0.0,Valu/Installments,C0829
ORD-003392,20/07/2024,Maadi,KA05,2,10020.0,0.0,VF Cash,C0390
ORD-003395,20/07/2024,Mansoura,AX08,2,1334.0,0.0,Credit Card,
ORD-003407,20/07/2024,Nasr City,AC02,1,46851.0,0.0,credit card,C1730
ORD-003406,20/07/2024,Miami,SP01,1,16809.0,0.0,Mobile Wallet,C0494
ORD-003393,20/07/2024,Smouha,TV03,1,14368.0,0.0,Cash,C0005
ORD-003404,20/07/2024,Mansoura,AC03,1,26531.0,0.0,installments,C0034
ORD-003403,20/07/2024,Nasr City,AX01,5,927.0,0.0,CASH,C0039
ORD-003402,20/07/2024,6th of October,SP04,1,11653.0,0.0,Visa/Mastercard,C1823
ORD-003405,20/07/2024,Nasr City,SP04,1,11277.0,0.0,Credit Card,C1408
ORD-003400,20/07/2024,Smouha,AX10,1,460.0,0.0,Visa/Mastercard,C0927
ORD-003399,20/07/2024,6th of october,AU03,1,13457.0,0.05,CASH,C2432
ORD-003398,20/07/2024,heliopolis,LP02,1,42774.0,0.0,cash,C0544
ORD-003397,20/07/2024,Mansoura,AU04,1,1456.0,0.0,Visa/Mastercard,C0320
ORD-003396,20/07/2024,Mansoura,AX08,3,1377.0,0.0,Credit Card,C1954
ORD-003401,20/07/2024,Dokki,AX12,4,890.0,0.0,Cash,C2128
ORD-003394,20/07/2024,Smouha,TV04,1,41317.0,0.0,Visa/Mastercard,C0875
ORD-003408,21/07/2024,Miami,AX03,4,549.0,0.0,CASH,C0542
ORD-003409,21/07/2024,Miami,AX07,3,768.0,0.0,Cash,C1957
ORD-003410,21/07/2024,Dokki,KA06,1,12395.0,0.0,Visa/Mastercard,C0291
ORD-003411,21/07/2024,Smouha,TB01,1,24503.0,0.0,cash,C0938
ORD-003412,21/07/2024,Nasr City,AX11,4,410.0,0.0,Cash,
ORD-003413,21/07/2024,Nasr City,SP08,1,45359.0,0.05,VF Cash,C1570
ORD-003414,21/07/2024,Nasr City,AC02,1,47842.0,0.0,Installments,C0366
ORD-003418,22/07/2024,Heliopolis,AC04,1,57336.0,0.0,Valu/Installments,C1284
ORD-003417,22/07/2024,Maadi,AX02,2,345.0,0.0,Mobile Wallet,C0423
RET-000092,22/07/2024,Heliopolis,TV03,-1,14602.0,0.0,CASH,C2500
RET-000039,22/07/2024,Heliopolis,AC04,-1,57336.0,0.0,Valu/Installments,C1284
ORD-003415,22/07/2024,Heliopolis,AX11,3,408.0,0.0,Cash,C0420
ORD-003416,22/07/2024,Dokki,AX09,4,1884.0,0.0,credit card,
ORD-003419,22/07/2024,6th of October,AX10,3,454.0,0.0,Visa/Mastercard,C1506
ORD-003439,22/07/2024,Dokki,AU01,1,6469.0,0.0,Visa/Mastercard,C0356
ORD-003438,22/07/2024,Dokki,SP02,1,50856.0,0.0,mobile wallet,C0890
ORD-003437,22/07/2024,Heliopolis,AU04,1,1421.0,0.0,Cash,
ORD-003436,22/07/2024,Nasr City,KA03,1,6848.0,0.0,cash,C1813
ORD-003435,22/07/2024,6th of October,SP07,1,14933.0,0.0,cash,C1687
ORD-003434,22/07/2024,Mansoura,AX08,1,1368.0,0.0,Valu/Installments,C0621
ORD-003433,22/07/2024,Miami,AC01,1,33136.0,0.05,credit card,C0873
ORD-003431,22/07/2024,Dokki,AX10,2,441.0,0.0,installments,C1803
ORD-003430,22/07/2024,Dokki,AX02,1,355.0,0.0,CASH,C0673
ORD-003432,22/07/2024,Maadi,AU02,1,9064.0,0.0,Valu/Installments,C1439
ORD-003428,22/07/2024,Mansoura,TV06,1,89027.0,0.0,credit card,C0035
ORD-003427,22/07/2024,Miami,AX12,1,913.0,0.0,Valu/Installments,C2308
ORD-003426,22/07/2024,6th of October,AX05,1,2414.0,0.0,CASH,C2173
ORD-003425,22/07/2024,Dokki,AC03,1,26219.0,0.05,installments,C0281
ORD-003424,22/07/2024,Mansoura,TB01,1,23830.0,0.0,Valu/Installments,C0586
ORD-003423,22/07/2024,6th of October,AX07,4,755.0,0.0,VF Cash,C0546
ORD-003422,22/07/2024,Smouha,AC02,1,46262.0,0.0,credit card,C1568
ORD-003421,22/07/2024,Heliopolis,TV05,1,23974.0,0.0,installments,C0562
ORD-003429,22/07/2024,Heliopolis,TV03,1,14602.0,0.0,CASH,C2500
ORD-003420,22/07/2024,Nasr City,KA01,1,4206.0,0.0,credit card,C1226
ORD-003443,23/07/2024,Mansoura,AC04,1,60028.0,0.0,cash,C2415
ORD-003440,23/07/2024,Mansoura,TB02,1,13146.0,0.0,CASH,C0412
ORD-003441,23/07/2024,Miami,AX07,5,758.0,0.0,credit card,C0574
ORD-003442,23/07/2024,Nasr City,SP01,1,16844.0,0.0,installments,C0505
ORD-003444,23/07/2024,Mansoura,AX08,3,1348.0,0.0,Cash,C1573
ORD-003453,23/07/2024,Maadi,KA07,2,19051.0,0.0,installments,C1017
ORD-003446,23/07/2024,Miami,AC06,1,40957.0,0.0,credit card,C1759
ORD-003447,23/07/2024,Smouha,AX01,2,957.0,0.0,Valu/Installments,C1289
ORD-003448,23/07/2024,Heliopolis,LP02,1,42215.0,0.0,Installments,
ORD-003449,23/07/2024,Nasr City,TB01,1,24111.0,0.0,mobile wallet,C0573
ORD-003450,23/07/2024,Heliopolis,AX10,3,442.0,0.05,Mobile Wallet,C1015
ORD-003451,23/07/2024,Nasr City,AX02,1,349.0,0.0,cash,C1135
ORD-003452,23/07/2024,Dokki,AC04,1,58451.0,0.0,credit card,C0346
ORD-003454,23/07/2024,Miami,AX05,3,2513.0,0.0,Mobile Wallet,C2267
ORD-003455,23/07/2024,Miami,SP02,1,50670.0,0.0,installments,C2462
ORD-003445,23/07/2024,Mansoura,AX06,2,1151.0,0.0,Credit Card,C1440
ORD-003465,24/07/2024,Mansoura,SP06,1,10064.0,0.0,Valu/Installments,C2088
ORD-003466,24/07/2024,Maadi,KA04,2,23956.0,0.0,Installments,
ORD-003470,24/07/2024,Smouha,TB02,1,13408.0,0.0,credit card,C0224
ORD-003467,24/07/2024,6th of October,SP04,1,11651.0,0.0,mobile wallet,C0773
ORD-003464,24/07/2024,Nasr City,AC06,1,41880.0,0.0,Valu/Installments,C2486
ORD-003469,24/07/2024,Nasr City,AU01,1,6640.0,0.0,mobile wallet,C1211
ORD-003463,24/07/2024,Maadi,AU03,2,13394.0,0.0,Cash,C2121
ORD-003457,24/07/2024,Smouha,KA06,1,12311.0,0.0,Cash,C2489
ORD-003461,24/07/2024,Miami,KA07,1,18396.0,0.0,credit card,C1236
ORD-003460,24/07/2024,6th of October,AU02,2,9131.0,0.0,Visa/Mastercard,C0110
ORD-003459,24/07/2024,Dokki,SP03,1,58056.0,0.0,Valu/Installments,C1168
ORD-003458,24/07/2024,nasr city,AX10,3,458.0,0.05,CASH,
ORD-003456,24/07/2024,Mansoura,KA07,2,18909.0,0.0,installments,C2458
ORD-003462,24/07/2024,Smouha,AX03,1,549.0,0.0,Credit Card,C0842
ORD-003471,24/07/2024,Smouha,AC06,1,41261.0,0.0,credit card,C0981
ORD-003468,24/07/2024,Miami,SP06,1,9871.0,0.0,Visa/Mastercard,C1605
ORD-003472,24/07/2024,Maadi,TV02,1,26051.0,0.0,Credit Card,C2028
ORD-003473,24/07/2024,Mansoura,AU02,1,9076.0,0.0,Visa/Mastercard,C1581
ORD-003474,24/07/2024,Maadi,AX08,2,1361.0,0.05,CASH,C0462
ORD-003494,25/07/2024,Smouha,AC05,1,39575.0,0.0,credit card,C0299
ORD-003486,25/07/2024,Dokki,AX02,5,351.0,0.05,Mobile Wallet,C1585
ORD-003493,25/07/2024,Maadi,LP02,1,42393.0,0.0,CASH,C1930
ORD-003492,25/07/2024,Miami,SP01,1,16102.0,0.0,Credit Card,
ORD-003491,25/07/2024,Maadi,AU01,1,6566.0,0.0,Visa/Mastercard,C0708
ORD-003490,25/07/2024,Maadi ,AU02,2,9113.0,0.0,Cash,C2238
ORD-003489,25/07/2024,Nasr City,SP07,1,14524.0,0.0,Cash,C1497
ORD-003488,25/07/2024,Heliopolis,SP04,1,11786.0,0.0,Credit Card,C1724
ORD-003484,25/07/2024,Nasr City,AX05,2,2390.0,0.0,CASH,C0541
ORD-003485,25/07/2024,Smouha,AC05,1,37844.0,0.0,credit card,
ORD-003481,25/07/2024,Smouha,SP06,1,9598.0,0.0,Installments,
ORD-003480,25/07/2024,Dokki ,TB03,1,9607.0,0.0,VF Cash,C0050
ORD-003479,25/07/2024,Mansoura,AX09,4,1800.0,0.0,installments,C2164
ORD-003478,25/07/2024,Miami,AX04,3,253.0,0.0,Cash,C0291
ORD-003487,25/07/2024,Nasr City,AX06,1,1122.0,0.0,Visa/Mastercard,C2329
ORD-003477,25/07/2024,Maadi,SP04,1,11272.0,0.0,Cash,C2433
ORD-003476,25/07/2024,Nasr City,SP03,1,59199.0,0.0,credit card,C2047
ORD-003475,25/07/2024,Mansoura,TB04,1,17858.0,0.0,Credit Card,C0988
ORD-003482,25/07/2024,Smouha,AX09,4,1902.0,0.0,Mobile Wallet,C1480
ORD-003483,25/07/2024,Smouha,AU02,2,8968.0,0.0,CASH,C1297
ORD-003495,26/07/2024,Maadi,AX08,1,1319.0,0.0,Cash,C0069
ORD-003496,26/07/2024,miami,AX07,3,766.0,0.0,Credit Card,C2406
ORD-003497,26/07/2024,Dokki,KA06,2,12285.0,0.0,installments,C0277
ORD-003499,26/07/2024,Mansoura,SP01,1,16495.0,0.0,mobile wallet,C1074
ORD-003500,26/07/2024,Heliopolis,SP03,1,59667.0,0.0,installments,C0884
ORD-003501,26/07/2024,Miami,AU03,2,13687.0,0.0,Valu/Installments,C0164
ORD-003502,26/07/2024,Heliopolis,KA07,2,18829.0,0.0,Valu/Installments,C0248
ORD-003504,26/07/2024,Nasr City,AX10,1,441.0,0.0,CASH,C2076
ORD-003505,26/07/2024,Heliopolis,SP04,1,11590.0,0.0,Credit Card,C1174
ORD-003506,26/07/2024,Nasr City,AC06,1,42335.0,0.0,credit card,C2053
ORD-003507,26/07/2024,6th of October,AU03,2,13804.0,0.0,Credit Card,C1702
ORD-003508,26/07/2024,Mansoura,KA08,2,5278.0,0.0,Credit Card,C1735
ORD-003509,26/07/2024,Nasr City,AX04,2,256.0,0.0,VF Cash,C1648
RET-000007,26/07/2024,Mansoura,KA08,-2,5278.0,0.0,Credit Card,C1735
ORD-003498,26/07/2024,Smouha,AU02,1,9096.0,0.0,mobile wallet,C0057
ORD-003503,26/07/2024,Nasr City,AC04,1,56749.0,0.05,Cash,C1631
ORD-003524,27/07/2024,Maadi,AX05,5,2399.0,0.0,Visa/Mastercard,C1339
ORD-003510,27/07/2024,Dokki,AU05,2,3163.0,0.0,VF Cash,C0338
ORD-003511,27/07/2024,Maadi,AC03,1,26278.0,0.0,installments,C2198
ORD-003512,27/07/2024,mansoura,AX07,3,751.0,0.0,cash,C2203
ORD-003513,27/07/2024,Smouha,SP04,1,11250.0,0.0,credit card,C0626
ORD-003514,27/07/2024,Mansoura,SP02,1,50898.0,0.0,cash,
RET-000099,27/07/2024,Miami,LP02,-1,42540.0,0.0,Credit Card,C0324
ORD-003515,27/07/2024,Smouha,LP03,1,31350.0,0.0,Visa/Mastercard,C1137
ORD-003516,27/07/2024,Dokki,SP05,1,19262.0,0.0,Credit Card,C0343
ORD-003517,27/07/2024,Maadi,SP01,1,16673.0,0.0,mobile wallet,C1270
ORD-003518,27/07/2024,Miami,LP02,1,42540.0,0.0,Credit Card,C0324
ORD-003519,27/07/2024,Mansoura,LP06,1,21809.0,0.0,VF Cash,C2095
ORD-003520,27/07/2024,6TH OF OCTOBER,TV06,1,89634.0,0.0,Valu/Installments,C0833
ORD-003523,27/07/2024,MANSOURA,SP05,1,20071.0,0.0,Visa/Mastercard,
ORD-003521,27/07/2024,Nasr City,AC05,1,38734.0,0.0,Valu/Installments,C0637
ORD-003522,27/07/2024,Dokki,AU01,1,6482.0,0.0,credit card,C2198
ORD-003525,27/07/2024,Dokki,SP01,1,16664.0,0.05,Valu/Installments,C1601
ORD-003526,27/07/2024,Miami,AC05,1,38451.0,0.0,Visa/Mastercard,C2403
ORD-003534,28/07/2024,Maadi,AX12,3,878.0,0.0,Mobile Wallet,C0354
ORD-003546,28/07/2024,Dokki,AX01,2,955.0,0.0,Visa/Mastercard,C0672
ORD-003545,28/07/2024,Heliopolis,AC05,1,39108.0,0.0,CASH,C0047
ORD-003544,28/07/2024,Maadi,SP01,1,16753.0,0.0,Credit Card,C0563
ORD-003543,28/07/2024,Smouha,AU03,2,13141.0,0.0,Installments,C0052
ORD-003542,28/07/2024,Nasr City,TB01,1,23837.0,0.0,Valu/Installments,C0490
ORD-003527,28/07/2024,6th of October,SP04,1,11742.0,0.0,Credit Card,C0271
ORD-003528,28/07/2024,maadi,KA04,2,24790.0,0.0,installments,
ORD-003529,28/07/2024,Heliopolis,SP02,1,51064.0,0.05,credit card,C1271
ORD-003530,28/07/2024,Dokki,AX08,5,1330.0,0.0,cash,C1792
ORD-003531,28/07/2024,Dokki,KA08,1,5245.0,0.0,mobile wallet,C0978
ORD-003532,28/07/2024,Smouha,KA03,2,6599.0,0.0,cash,C0238
ORD-003533,28/07/2024,Smouha,KA01,2,4089.0,0.0,CASH,C1002
ORD-003541,28/07/2024,Mansoura,KA06,1,12204.0,0.0,Visa/Mastercard,C0720
ORD-003535,28/07/2024,Miami,AX10,4,452.0,0.0,Credit Card,C1780
ORD-003536,28/07/2024,Maadi,AX05,4,2435.0,0.0,CASH,C0476
ORD-003537,28/07/2024,Maadi,AC03,1,25649.0,0.05,credit card,C1858
ORD-003538,28/07/2024,Nasr City,AC05,1,39083.0,0.0,VF Cash,C2494
ORD-003547,28/07/2024,Mansoura,TV02,1,26857.0,0.0,Mobile Wallet,C2034
ORD-003539,28/07/2024,6th of October,AU02,1,8858.0,0.0,CASH,C0226
ORD-003540,28/07/2024,Nasr City,AX09,4,1890.0,0.0,Mobile Wallet,C1267
RET-000021,28/07/2024,Heliopolis,SP02,-1,51064.0,0.05,credit card,C1271
ORD-003554,29/07/2024,Maadi,KA04,1,24785.0,0.0,Credit Card,C0520
ORD-003555,29/07/2024,Smouha,AU05,2,3178.0,0.0,installments,C1101
ORD-003562,29/07/2024,Mansoura,AX04,1,256.0,0.0,Cash,C0262
ORD-003561,29/07/2024,Nasr City,TB01,1,24812.0,0.0,VF Cash,C2146
ORD-003560,29/07/2024,Maadi,KA03,2,6769.0,0.0,Credit Card,C1115
ORD-003559,29/07/2024,Miami,KA02,2,3628.0,0.0,credit card,C1759
ORD-003558,29/07/2024,6th of October,AX04,1,246.0,0.0,credit card,C1373
ORD-003552,29/07/2024,Smouha,TV06,1,87987.0,0.0,Valu/Installments,C0684
ORD-003548,29/07/2024,Heliopolis,TB04,1,17625.0,0.0,Valu/Installments,C1421
ORD-003549,29/07/2024,Nasr City,TB04,1,17768.0,0.0,cash,C2143
ORD-003550,29/07/2024,Smouha,AX06,4,1123.0,0.0,Installments,C2119
ORD-003551,29/07/2024,Miami,KA03,1,6603.0,0.0,Mobile Wallet,C1062
ORD-003556,29/07/2024,Miami,AX03,2,550.0,0.0,mobile wallet,C0484
ORD-003557,29/07/2024,Dokki,AX07,4,766.0,0.0,Valu/Installments,C0121
ORD-003553,29/07/2024,Smouha,AX01,4,949.0,0.0,CASH,C1524
ORD-003574,30/07/2024,Nasr City,KA05,1,9637.0,0.0,CASH,C0684
ORD-003573,30/07/2024,Nasr City,AU03,1,13849.0,0.0,Credit Card,C2322
ORD-003572,30/07/2024,Smouha,KA04,1,24719.0,0.0,Installments,C2047
ORD-003571,30/07/2024,Miami,SP05,1,19984.0,0.0,Credit Card,C0228
ORD-003570,30/07/2024,Maadi,AC02,1,45189.0,0.0,Installments,
ORD-003567,30/07/2024,Dokki,AX05,4,2440.0,0.0,CASH,C1865
ORD-003568,30/07/2024,Mansoura,LP04,1,76709.0,0.0,Credit Card,C2093
ORD-003578,30/07/2024,6th of October,SP06,1,9711.0,0.0,installments,C0422
ORD-003566,30/07/2024,miami,LP06,1,22558.0,0.0,Mobile Wallet,C2033
ORD-003565,30/07/2024,6th of October,SP03,1,57987.0,0.0,Installments,C0316
ORD-003563,30/07/2024,Heliopolis,TB04,1,17674.0,0.0,cash,C1078
ORD-003569,30/07/2024,Nasr City,AU03,1,13645.0,0.0,Valu/Installments,C1476
ORD-003564,30/07/2024,Heliopolis,KA08,1,5309.0,0.0,Installments,C2362
ORD-003579,30/07/2024,Heliopolis,SP03,1,57430.0,0.0,mobile wallet,
ORD-003575,30/07/2024,Miami,AX04,4,249.0,0.0,cash,C1507
ORD-003580,30/07/2024,Smouha,SP05,1,19845.0,0.0,cash,C2351
ORD-003581,30/07/2024,Dokki,TV04,1,40709.0,0.0,mobile wallet,C0473
ORD-003577,30/07/2024,Nasr City,TV01,1,31407.0,0.0,Valu/Installments,C1045
ORD-003576,30/07/2024,Heliopolis,SP05,1,19794.0,0.0,Installments,C0645
ORD-003595,31/07/2024,Nasr City,AX09,2,1901.0,0.0,cash,C2265
ORD-003582,31/07/2024,6th of October,AC05,1,37547.0,0.0,Visa/Mastercard,C0936
ORD-003583,31/07/2024,Nasr City,LP01,1,28146.0,0.0,installments,C2085
ORD-003584,31/07/2024,Dokki,AC03,1,25252.0,0.0,cash,C0011
ORD-003585,31/07/2024,Miami,TB04,1,17213.0,0.05,Visa/Mastercard,C0181
ORD-003586,31/07/2024,Mansoura,SP06,1,9630.0,0.0,Cash,C0051
ORD-003587,31/07/2024,6th of October,LP06,1,22225.0,0.05,Visa/Mastercard,C1002
ORD-003588,31/07/2024,Miami,AC02,1,45646.0,0.0,Valu/Installments,C0189
ORD-003589,31/07/2024,Maadi,AU05,1,3157.0,0.0,Installments,C1933
ORD-003590,31/07/2024,Miami,AX01,5,949.0,0.0,Mobile Wallet,C1491
ORD-003591,31/07/2024,Mansoura,KA03,2,6825.0,0.0,Visa/Mastercard,C1569
ORD-003592,31/07/2024,Maadi,AC04,1,59774.0,0.0,Valu/Installments,C0615
ORD-003593,31/07/2024,Smouha,AC03,1,26569.0,0.05,Valu/Installments,C0734
ORD-003594,31/07/2024,Smouha,AX11,1,401.0,0.0,Valu/Installments,C0145
ORD-003614,01/08/2024,Miami,AU04,1,1455.0,0.0,VF Cash,C0283
ORD-003613,01/08/2024,Dokki,AC05,1,37694.0,0.0,Credit Card,C1643
ORD-003610,01/08/2024,Nasr City,AC03,1,26417.0,0.0,installments,C0915
ORD-003596,01/08/2024,Miami,AC02,1,45479.0,0.0,Mobile Wallet,C1718
ORD-003609,01/08/2024,Smouha,SP02,1,52430.0,0.0,Installments,C0735
ORD-003608,01/08/2024,Miami,AX04,4,246.0,0.0,VF Cash,C0216
ORD-003607,01/08/2024,Heliopolis,AC01,1,32571.0,0.0,Visa/Mastercard,C2057
ORD-003606,01/08/2024,6th of October,TV06,1,87865.0,0.0,CASH,C0490
ORD-003605,01/08/2024,Dokki,AC02,1,47173.0,0.0,credit card,C1528
ORD-003604,01/08/2024,Mansoura,AX11,2,389.0,0.0,Visa/Mastercard,C2342
ORD-003611,01/08/2024,Dokki,TB01,1,24500.0,0.0,Cash,C2113
ORD-003603,01/08/2024,Dokki,AC06,1,40385.0,0.0,Valu/Installments,C0320
ORD-003601,01/08/2024,Nasr City,AX01,1,934.0,0.0,Installments,C1311
ORD-003600,01/08/2024,6th of October,AX04,2,256.0,0.0,Mobile Wallet,C1705
ORD-003599,01/08/2024,Smouha,KA07,1,18168.0,0.0,installments,C1017
ORD-003598,01/08/2024,Heliopolis,AU03,1,13436.0,0.0,Cash,C1319
ORD-003612,01/08/2024,Nasr City,AU03,1,13514.0,0.0,Visa/Mastercard,C0189
ORD-003602,01/08/2024,Mansoura,AX09,5,1795.0,0.0,cash,C1112
ORD-003597,01/08/2024,Nasr City,AC03,1,25886.0,0.0,credit card,C0920
RET-000045,02/08/2024,Mansoura,AC04,-1,57384.0,0.0,Cash,C1906
ORD-003631,02/08/2024,Heliopolis,SP03,1,58107.0,0.0,Installments,C0994
ORD-003627,02/08/2024,Nasr City,AX08,1,1384.0,0.0,Installments,C2310
ORD-003628,02/08/2024,Nasr City,AC02,1,45386.0,0.0,cash,C1245
ORD-003641,02/08/2024,Dokki,TV06,1,86490.0,0.0,installments,C0027
ORD-003640,02/08/2024,Heliopolis,AU05,2,3284.0,0.0,Installments,C0617
ORD-003639,02/08/2024,Nasr City,SP02,1,52494.0,0.0,VF Cash,C1005
ORD-003638,02/08/2024,Miami,SP08,1,45740.0,0.0,CASH,C2239
ORD-003637,02/08/2024,Dokki,AX10,5,458.0,0.0,Credit Card,C0801
ORD-003636,02/08/2024,Mansoura,AX07,4,730.0,0.0,credit card,C2021
ORD-003635,02/08/2024,Maadi,KA02,1,3705.0,0.0,Visa/Mastercard,C2424
ORD-003634,02/08/2024,Heliopolis,LP05,1,35570.0,0.0,CASH,C1509
ORD-003632,02/08/2024,Heliopolis,SP05,1,18927.0,0.05,Visa/Mastercard,C1901
ORD-003630,02/08/2024,Miami,KA06,1,12138.0,0.0,CASH,
ORD-003633,02/08/2024,Dokki,LP05,1,35271.0,0.0,cash,
ORD-003625,02/08/2024,Smouha,AX11,5,406.0,0.0,VF Cash,C1195
ORD-003615,02/08/2024,Mansoura,AC04,1,57384.0,0.0,Cash,C1906
ORD-003616,02/08/2024,6th of October,LP04,1,78764.0,0.0,Valu/Installments,C1157
ORD-003629,02/08/2024,Dokki,TB01,1,24043.0,0.0,CASH,
ORD-003618,02/08/2024,NASR CITY,SP03,1,56787.0,0.0,cash,C1341
ORD-003619,02/08/2024,miami,AX10,5,437.0,0.0,Installments,C0354
ORD-003617,02/08/2024,Maadi,SP06,1,9817.0,0.0,mobile wallet,C1273
ORD-003621,02/08/2024,Smouha,TB04,1,17722.0,0.05,cash,C1871
ORD-003622,02/08/2024,Heliopolis,AC05,1,39613.0,0.0,cash,C0033
ORD-003623,02/08/2024,Dokki,AX07,2,743.0,0.0,Visa/Mastercard,C1512
ORD-003624,02/08/2024,Maadi,AC04,1,59195.0,0.0,credit card,C0822
ORD-003620,02/08/2024,Smouha,AX01,2,959.0,0.0,Cash,C2266
ORD-003626,02/08/2024,Heliopolis,TV04,1,40218.0,0.0,Credit Card,
ORD-003647,03/08/2024,6th of October,KA05,1,9973.0,0.05,VF Cash,C0040
ORD-003642,03/08/2024,Dokki,AC05,1,37932.0,0.0,Credit Card,C1680
ORD-003643,03/08/2024,Maadi,TB04,1,18016.0,0.0,cash,C0098
ORD-003644,03/08/2024,Maadi,TV03,1,14620.0,0.0,Cash,C0955
ORD-003645,03/08/2024,Dokki,AC01,1,33245.0,0.0,credit card,C2219
ORD-003646,03/08/2024,Mansoura,TB03,1,9471.0,0.0,Credit Card,C1419
ORD-003659,03/08/2024,Heliopolis,AX11,5,403.0,0.0,Credit Card,C0584
ORD-003649,03/08/2024,Maadi,AC06,1,41963.0,0.05,Cash,C0006
ORD-003669,03/08/2024,Nasr City,KA01,2,4098.0,0.0,cash,C2379
ORD-003668,03/08/2024,Smouha,AU02,2,8957.0,0.0,Mobile Wallet,C0348
ORD-003667,03/08/2024,Dokki,AX05,3,2389.0,0.0,Credit Card,C1878
ORD-003666,03/08/2024,Mansoura,SP02,1,52376.0,0.0,credit card,C1526
ORD-003665,03/08/2024,Smouha,LP03,1,30916.0,0.0,Valu/Installments,C1692
ORD-003664,03/08/2024,Mansoura,AC05,1,38799.0,0.0,credit card,C2129
ORD-003663,03/08/2024,MIAMI,TV04,1,41231.0,0.0,Visa/Mastercard,C0949
ORD-003662,03/08/2024,Maadi,AX08,1,1347.0,0.0,Installments,C0180
ORD-003648,03/08/2024,Maadi,AX06,4,1133.0,0.0,Mobile Wallet,C1373
ORD-003661,03/08/2024,Smouha,KA03,1,6875.0,0.0,credit card,C0382
ORD-003658,03/08/2024,Heliopolis,SP01,1,16184.0,0.0,credit card,C0246
ORD-003657,03/08/2024,Heliopolis,LP01,1,28883.0,0.0,Installments,C2016
ORD-003656,03/08/2024,Nasr City,AX01,1,963.0,0.0,Cash,C1720
ORD-003655,03/08/2024,6th of October,AC03,1,25322.0,0.0,Installments,C0976
ORD-003653,03/08/2024,Heliopolis,AX12,4,923.0,0.0,Visa/Mastercard,C0841
ORD-003652,03/08/2024,Miami,AC03,1,25427.0,0.0,installments,C0426
ORD-003651,03/08/2024,Heliopolis,AX03,4,560.0,0.0,credit card,C1260
ORD-003650,03/08/2024,Nasr City,TB01,1,24133.0,0.0,Valu/Installments,C1542
ORD-003660,03/08/2024,Smouha,TB02,1,13667.0,0.0,VF Cash,C1147
ORD-003654,03/08/2024,6th of October,AU03,1,13272.0,0.05,credit card,C2171
ORD-003672,04/08/2024,6th of October,TB03,1,9364.0,0.0,Visa/Mastercard,C0547
ORD-003670,04/08/2024,Mansoura,AU03,2,13330.0,0.0,credit card,C0392
ORD-003682,04/08/2024,Mansoura,LP01,1,27645.0,0.0,CASH,C1195
ORD-003681,04/08/2024,MANSOURA,KA02,1,3624.0,0.0,Cash,C0970
ORD-003680,04/08/2024,Miami,KA02,2,3635.0,0.0,cash,C0536
ORD-003679,04/08/2024,Mansoura,AX03,3,562.0,0.0,Cash,C1782
ORD-003678,04/08/2024,Nasr City,LP02,1,41816.0,0.0,Credit Card,C0256
ORD-003677,04/08/2024,Mansoura,AC01,1,32693.0,0.0,Mobile Wallet,C2326
ORD-003676,04/08/2024,Heliopolis,AX04,1,244.0,0.0,mobile wallet,
ORD-003675,04/08/2024,6th of October,AC06,1,42498.0,0.0,installments,C2425
ORD-003674,04/08/2024,Heliopolis,KA06,1,12379.0,0.0,Credit Card,C0307
ORD-003673,04/08/2024,6th of October,LP05,1,35292.0,0.0,Valu/Installments,C1616
